"id","code","group_id/id","name","user_type_id/id","reconcile","chart_template_id/id"
"pcg_28358000","28358000","account.data_account_group_283","Amortissements des autres mobilier, matériel de bureau et aménagements divers","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28380000","28380000","account.data_account_group_283","Amortissements des autres immobilisations corporelles","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_29000000","29000000","","PROVISIONS POUR DEPRECIATION DES IMMOBILISATIONS","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_29200000","29200000","account.data_account_group_292","Provisions pour dépréciation des immobilisations incorporelles","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_29300000","29300000","account.data_account_group_293","Provisions pour dépréciation des immobilisations corporelles","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_29400000","29400000","account.data_account_group_294","Provisions pour dépréciation des immobilisations financières","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_29410000","29410000","account.data_account_group_294","Provisions pour dépréciation des prêts immobilisés","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_29480000","29480000","account.data_account_group_294","Provisions pour dépréciation des autres créances financières","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_29500000","29500000","account.data_account_group_295","Provisions pour dépréciation des immobilisations financières","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_29510000","29510000","account.data_account_group_295","Provisions pour dépréciation des titres de participation","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_29580000","29580000","account.data_account_group_295","Provisions pour dépréciation des autres titres immobilisés","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_30000000","30000000","","COMPTES D'ACTIF CIRCULANT (HORS TRESORERIE)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31000000","31000000","","STOCKS","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31100000","31100000","account.data_account_group_311","Marchandises","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31110000","31110000","account.data_account_group_311","Marchandises (groupe A)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31120000","31120000","account.data_account_group_311","Marchandises (groupe B)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31160000","31160000","account.data_account_group_311","Marchandises en cours de route","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31180000","31180000","account.data_account_group_311","Autres marchandises","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31200000","31200000","account.data_account_group_312","Matières et fournitures consommables","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31210000","31210000","account.data_account_group_312","Matières premières","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31211000","31211000","account.data_account_group_312","Matières premières (groupe A)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31212000","31212000","account.data_account_group_312","Matières premières (groupe B)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31220000","31220000","account.data_account_group_312","Matières et fournitures consommables","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31221000","31221000","account.data_account_group_312","Matières consommables (groupe A)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31222000","31222000","account.data_account_group_312","Matières consommables (groupe B)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31223000","31223000","account.data_account_group_312","Combustibles","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31224000","31224000","account.data_account_group_312","Produits d'entretien","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31225000","31225000","account.data_account_group_312","Fournitures d'atelier et d'usine","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31226000","31226000","account.data_account_group_312","Fournitures de magasin","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31227000","31227000","account.data_account_group_312","Fournitures de bureau","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31230000","31230000","account.data_account_group_312","Emballages","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31231000","31231000","account.data_account_group_312","Emballages perdus","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31232000","31232000","account.data_account_group_312","Emballages récupérables non identifiables","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31233000","31233000","account.data_account_group_312","Emballages à usage mixte","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31260000","31260000","account.data_account_group_312","Matières et fournitures consommables en cours de route","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31280000","31280000","account.data_account_group_312","Autres matières et fournitures consommables","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31300000","31300000","account.data_account_group_313","Produits en cours","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31310000","31310000","account.data_account_group_313","Biens en cours","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31311000","31311000","account.data_account_group_313","Biens produits en cours","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31312000","31312000","account.data_account_group_313","Biens intermédiaires en cours","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31317000","31317000","account.data_account_group_313","Biens résiduels en cours","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31340000","31340000","account.data_account_group_313","Services en cours","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31341000","31341000","account.data_account_group_313","Travaux en cours","account.data_account_type_current_assets","VRAI","l10n_ma_temp_chart"
"pcg_31342000","31342000","account.data_account_group_313","Etudes en cours","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31343000","31343000","account.data_account_group_313","Prestations en cours","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31380000","31380000","account.data_account_group_313","Autres produits en cours","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31400000","31400000","account.data_account_group_314","Produits intermédiaires et produits résiduels","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31410000","31410000","account.data_account_group_314","Produits intermédiaires","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31411000","31411000","account.data_account_group_314","Produits intermédiaires (groupe A)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31412000","31412000","account.data_account_group_314","Produits intermédiaires (groupe B)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31450000","31450000","account.data_account_group_314","Produits résiduels (ou matières de récupération)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31451000","31451000","account.data_account_group_314","Déchets","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31452000","31452000","account.data_account_group_314","Rebuts","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31453000","31453000","account.data_account_group_314","Matières de récupération","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31480000","31480000","account.data_account_group_314","Autres produits intermédiaires et produits résiduels","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31500000","31500000","account.data_account_group_315","Produits finis","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31510000","31510000","account.data_account_group_315","Produits finis (groupe A)","account.data_account_type_current_assets","VRAI","l10n_ma_temp_chart"
"pcg_31520000","31520000","account.data_account_group_315","Produits finis (groupe B)","account.data_account_type_current_assets","VRAI","l10n_ma_temp_chart"
"pcg_31560000","31560000","account.data_account_group_315","Produits finis en cours de route","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_31580000","31580000","account.data_account_group_315","Autres produits finis","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34000000","34000000","","CREANCES DE L'ACTIF CIRCULANT","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34100000","34100000","account.data_account_group_341","Fournisseurs débiteurs, avances et acomptes","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34110000","34110000","account.data_account_group_341","Fournisseurs - avances et acomptes versés sur commandes d'exploitation","account.data_account_type_current_assets","VRAI","l10n_ma_temp_chart"
"pcg_34130000","34130000","account.data_account_group_341","Fournisseurs - créances pour emballages et matériel à rendre","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34170000","34170000","account.data_account_group_341","Rabais, remises et ristournes à obtenir - avoirs non encore reçus","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34180000","34180000","account.data_account_group_341","Autres fournisseurs débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34200000","34200000","account.data_account_group_342","Clients et comptes rattachés","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34210000","34210000","account.data_account_group_342","Clients","account.data_account_type_receivable","VRAI","l10n_ma_temp_chart"
"pcg_34230000","34230000","account.data_account_group_342","Clients - retenues de garantie","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34240000","34240000","account.data_account_group_342","Clients douteux ou litigieux","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34250000","34250000","account.data_account_group_342","Clients - effets à recevoir","account.data_account_type_current_assets","VRAI","l10n_ma_temp_chart"
"pcg_34270000","34270000","account.data_account_group_342","Clients - factures à établir et créances sur travaux non encore facturés","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34271000","34271000","account.data_account_group_342","Clients - factures à établir","account.data_account_type_current_assets","VRAI","l10n_ma_temp_chart"
"pcg_34272000","34272000","account.data_account_group_342","Créances sur travaux non encore facturables","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34280000","34280000","account.data_account_group_342","Autres clients et comptes rattachés","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34300000","34300000","account.data_account_group_343","Personnel - débiteur","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34310000","34310000","account.data_account_group_343","Avances et acomptes au personnel","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34380000","34380000","account.data_account_group_343","Personnel - autres débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34500000","34500000","account.data_account_group_345","Etat - débiteur","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34510000","34510000","account.data_account_group_345","Subventions à recevoir","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34511000","34511000","account.data_account_group_345","Subventions d'investissement à recevoir","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34512000","34512000","account.data_account_group_345","Subventions d'exploitation à recevoir","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34513000","34513000","account.data_account_group_345","Subventions d'équilibre à recevoir","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34530000","34530000","account.data_account_group_345","Acomptes sur impôts sur les résultats","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34550000","34550000","account.data_account_group_345","Etat - TVA récupérable","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34551000","34551000","account.data_account_group_345","Etat - TVA récupérable sur immobilisations","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34551162","34551162","account.data_account_group_345","-Achat à l'importation","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34551163","34551163","account.data_account_group_345","-Achat à l'intérieur","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34551164","34551164","account.data_account_group_345","-Livraison à soi-même autre que constructions","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34551165","34551165","account.data_account_group_345","-Installation et pose","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34551166","34551166","account.data_account_group_345","-Constructions","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34551167","34551167","account.data_account_group_345","-Livraison à soi-même de constructions","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34551168","34551168","account.data_account_group_345","-Autres immobilisations","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34551169","34551169","account.data_account_group_345","-Autres immobilisations","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552000","34552000","account.data_account_group_345","Etat - TVA récupérable sur charges","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552140","34552140","account.data_account_group_345","-Prestations de services","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552141","34552141","account.data_account_group_345","-Transport","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552142","34552142","account.data_account_group_345","-Opération de banque","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552143","34552143","account.data_account_group_345","-Hôtels de voyageurs, et ensemble immobilier à destination touristique","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552144","34552144","account.data_account_group_345","-Les opérations des avocats,interprètes,notaires,adoul,huissiers de justice et vétérinaires","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552145","34552145","account.data_account_group_345","-Achat à l'importation","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552146","34552146","account.data_account_group_345","-Achat à l'intérieur","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552147","34552147","account.data_account_group_345","-Achat à l'importation","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552148","34552148","account.data_account_group_345","-Achat à l'intérieur","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552149","34552149","account.data_account_group_345","-Achat à l'importation","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552150","34552150","account.data_account_group_345","-Achat à l'intérieur","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552151","34552151","account.data_account_group_345","-Achat à l'importation","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552152","34552152","account.data_account_group_345","-Achat à l'intérieur","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552153","34552153","account.data_account_group_345","-Autres prestations de services","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552155","34552155","account.data_account_group_345","Travaux à façon","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34552156","34552156","account.data_account_group_345","Sous - traitance (travaux immobiliers )","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34560000","34560000","account.data_account_group_345","Etat - crédit de TVA (suivant déclaration)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34580000","34580000","account.data_account_group_345","Etat - autres comptes débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34600000","34600000","account.data_account_group_346","Comptes d'associés - débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34610000","34610000","account.data_account_group_346","Associés - comptes d'apport en société","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34620000","34620000","account.data_account_group_346","Actionnaires - capital souscrit et appelé non versé","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34630000","34630000","account.data_account_group_346","Comptes courants des associés débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34640000","34640000","account.data_account_group_346","Associés - opérations faites en commun","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34670000","34670000","account.data_account_group_346","Créances rattachées aux comptes d'associés","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34680000","34680000","account.data_account_group_346","Autres comptes d'associés débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34800000","34800000","account.data_account_group_348","Autres débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34810000","34810000","account.data_account_group_348","Créances sur cessions d'immobilisations","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34820000","34820000","account.data_account_group_348","Créances sur cessions d'éléments d'actif circulant","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34870000","34870000","account.data_account_group_348","Créances rattachées aux autres débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34880000","34880000","account.data_account_group_348","Divers débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34900000","34900000","account.data_account_group_349","Comptes de régularisation - actif","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34910000","34910000","account.data_account_group_349","Charges constatées d'avance","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34930000","34930000","account.data_account_group_349","Intérêts courus et non échus à percevoir","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34950000","34950000","account.data_account_group_349","Comptes de répartition périodique des charges","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_34970000","34970000","account.data_account_group_349","Comptes transitoires ou d'attente - débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_35000000","35000000","","TITRES ET VALEURS DE PLACEMENT","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_35010000","35010000","account.data_account_group_350","Actions, partie libérée","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_35020000","35020000","account.data_account_group_350","Actions, partie non libérée","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_35040000","35040000","account.data_account_group_350","Obligations","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_35060000","35060000","account.data_account_group_350","Bons de caisse et bons de trésor","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_35061000","35061000","account.data_account_group_350","Bons de caisse","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_35062000","35062000","account.data_account_group_350","Bons de trésor","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_35080000","35080000","account.data_account_group_350","Autres titres et valeurs de placement similaires","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_37000000","37000000","account.data_account_group_370","ECART DE CONVERSION - ACTIF (Eléments circulants)","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_37010000","37010000","account.data_account_group_370","Diminution des créances circulantes","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_37020000","37020000","account.data_account_group_370","Augmentation des dettes circulantes","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39000000","39000000","","PROVISIONS POUR DEPRECIATION DES COMPTES DE L'ACTIF CIRCULANT","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39100000","39100000","account.data_account_group_391","Provisions pour dépréciation des stocks","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39110000","39110000","account.data_account_group_391","Provisions pour dépréciation des marchandises","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39120000","39120000","account.data_account_group_391","Provisions pour dépréciation des matières et fournitures","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39130000","39130000","account.data_account_group_391","Provisions pour dépréciation des produits en cours","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39140000","39140000","account.data_account_group_391","Provisions pour dépréciation des produits intermédiaires","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39150000","39150000","account.data_account_group_391","Provisions pour dépréciation des produits finis","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39400000","39400000","account.data_account_group_394","Provisions pour dépréciation des créances de l'actif circulant","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39410000","39410000","account.data_account_group_394","Provisions pour dépréciation - fournisseurs débiteurs, avances et acomptes","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39420000","39420000","account.data_account_group_394","Provisions pour dépréciation des clients et comptes rattachés","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39430000","39430000","account.data_account_group_394","Provisions pour dépréciation du personnel - débiteur","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39460000","39460000","account.data_account_group_394","Provisions pour dépréciation des comptes d'associés débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39480000","39480000","account.data_account_group_394","Provisions pour dépréciation des autres débiteurs","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_39500000","39500000","account.data_account_group_395","Provisions pour dépréciation des titres et valeurs de placement","account.data_account_type_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_40000000","40000000","","COMPTES DU PASSIF CIRCULANT (HORS TRESORERIE)","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44000000","44000000","","DETTES DU PASSIF CIRCULANT","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44100000","44100000","account.data_account_group_441","Fournisseurs et comptes rattachés","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44110000","44110000","account.data_account_group_441","Fournisseurs","account.data_account_type_payable","VRAI","l10n_ma_temp_chart"
"pcg_44130000","44130000","account.data_account_group_441","Fournisseurs - retenues de garantie","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44150000","44150000","account.data_account_group_441","Fournisseurs - effets à payer","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44170000","44170000","account.data_account_group_441","Fournisseurs - factures non parvenues","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_44180000","44180000","account.data_account_group_441","Autres fournisseurs et comptes rattachés","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_44200000","44200000","account.data_account_group_442","Clients créditeurs, avances et acomptes","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_44210000","44210000","account.data_account_group_442","Clients - avances et acomptes reçus sur commandes en cours","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44250000","44250000","account.data_account_group_442","Clients - dettes pour emballages et matériel consignés","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_44270000","44270000","account.data_account_group_442","Rabais, remises et ristournes à accorder - avoirs à établir","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_44280000","44280000","account.data_account_group_442","Autres clients créditeurs","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_44300000","44300000","account.data_account_group_443","Personnel - créditeur","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44320000","44320000","account.data_account_group_443","Rémunérations dues au personnel","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44330000","44330000","account.data_account_group_443","Dépôts du personnel créditeurs","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44340000","44340000","account.data_account_group_443","Oppositions sur salaires","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44370000","44370000","account.data_account_group_443","Charges du personnel à payer","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44380000","44380000","account.data_account_group_443","Personnel - autres créditeurs","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44400000","44400000","account.data_account_group_444","Organismes sociaux","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44410000","44410000","account.data_account_group_444","Caisse Nationale de la Sécurité Sociale","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44430000","44430000","account.data_account_group_444","Caisses de retraite","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44450000","44450000","account.data_account_group_444","Mutuelles","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44470000","44470000","account.data_account_group_444","Charges sociales à payer","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44480000","44480000","account.data_account_group_444","Autres organismes sociaux","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_44500000","44500000","account.data_account_group_445","Etat - créditeur","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44520000","44520000","account.data_account_group_445","Etat Impôts, taxes et assimilés","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_44521000","44521000","account.data_account_group_445","Etat, taxe urbaine et taxe d'édilité","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_44522000","44522000","account.data_account_group_445","Etat, patente","account.data_account_type_current_liabilities","VRAI","l10n_ma_temp_chart"
"pcg_44525000","44525000","account.data_account_group_445","Etat, IGR","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44530000","44530000","account.data_account_group_445","Etat, impôts sur les résultats","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550000","44550000","account.data_account_group_445","Etat, TVA facturée","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550077","44550077","account.data_account_group_445","-Les chauffe-eau solaires","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550078","44550078","account.data_account_group_445","-Les aliments destinés à l'alimentation de bétail et des animaux de basse-cour ainsi que les tourteaux","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550080","44550080","account.data_account_group_445","-Opérations de production et de distribution","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550081","44550081","account.data_account_group_445","-Prestations de services","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550082","44550082","account.data_account_group_445","-Professions libérales visées à l'article 89-I-12°-(b) du CGI","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550083","44550083","account.data_account_group_445","-Opérations de crédit-bail","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550084","44550084","account.data_account_group_445","- Beurre à l'exclusion du beurre de fabrication artisanale visé à l'article 91 (I-A. 2°)","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550085","44550085","account.data_account_group_445","-Les équipements à usage exclusivement agricole","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550086","44550086","account.data_account_group_445","-Les engins et filets de pêche destinés aux professionnels de la pêche maritime","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550087","44550087","account.data_account_group_445","-Opérations d'entreprises de travaux immobiliers","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_44550088","44550088","account.data_account_group_445","-Opérations de transport de voyageurs et de marchandises à l’exclusion du transport ferroviaire","account.data_account_type_current_liabilities","FAUX","l10n_ma_temp_chart"
